date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_name,outlet_type,outlet_factor,daypart_factor,demand_noise,day_of_week,is_weekend,month,week_of_year,day_of_year,weather_condition,rain_mm,temperature,is_holiday,holiday_name,promo_flag,promo_type,event_flag,event_description,estimated_true_demand,planned_prep,actual_sales,waste_units,stockout_units,recent_waste_pressure,recent_stockout_pressure,recovered_demand,lag_7,lag_30,rolling_mean_7,rolling_mean_30,predicted_p50,group_key,predicted_p10,predicted_p90
2026-05-01,butter_croissant,midday,Butter Croissant,Pastry,5,1.2,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,1.023938801911361,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,5,5,5,0,0,0,0,5,3.0,9.0,5.0,3.9,1.902150729122225,Pastry|midday,0.0,5.273267896238881
2026-05-01,butter_croissant,morning,Butter Croissant,Pastry,20,1.2363636363636363,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,0.9554121440134584,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,19,20,19,1,0,1,0,19,27.0,33.0,32.57142857142857,33.13333333333333,21.034262917019383,Pastry|morning,11.08791182254424,30.19772469057368
2026-05-01,cake_slice,evening,Cake Slice,Dessert,0,6.2,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,1.0595048672199938,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|evening,0.0,1.2309326506841016
2026-05-01,cake_slice,midday,Cake Slice,Dessert,0,6.2,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,0.7291589870599444,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|midday,0.0,0.44298443873544757
2026-05-01,cake_slice,morning,Cake Slice,Dessert,0,6.2,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,0.939654112373312,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|morning,0.0,0.344744682494817
2026-05-01,chocolate_cookie,evening,Chocolate Cookie,Dessert,5,1.15,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,1.0543887495994373,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,4,4,4,0,0,0,0,4,0.0,2.0,0.8571428571428571,1.2,0.6318244110712372,Dessert|evening,0.0,1.8627570605266495
2026-05-01,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,0.9959518578316332,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,5.0,0.1428571428571428,1.3333333333333333,0.6149390647456229,Dessert|midday,0.0,1.057923502252381
2026-05-01,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.15,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,0.9532683355244967,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0,2,1.0,0.0,2.0,1.5,1.2098828707740794,Dessert|morning,0.0,1.5546275520402069
2026-05-01,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,0.8551172194192728,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,3.0,2.0,0.8571428571428571,0.8,0.2976311094944075,Pastry|evening,0.0,3.041345214476536
2026-05-01,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,0.967968738911444,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,6.0,1.8571428571428568,2.433333333333333,0.9999129230948781,Pastry|midday,0.0,4.3710300902115335
2026-05-01,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,0.9631678878663232,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,2.0,1.0,2.0,1.8333333333333333,0.8344461320613498,Pastry|morning,0.0,9.997907905615648
2026-05-01,country_sourdough,evening,Country Sourdough,Bread,11,2.27,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,0.7885204372120684,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,7,7,7,0,0,0,0,7,4.0,8.0,4.142857142857143,3.966666666666667,3.595050710788725,Bread|evening,0.0,15.813690927140852
2026-05-01,country_sourdough,midday,Country Sourdough,Bread,8,1.7625000000000002,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,0.9572966912801946,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,7,6,6,0,1,0,1,7,5.0,13.0,11.0,8.7,7.335659167783957,Bread|midday,0.0,26.449647074761124
2026-05-01,country_sourdough,morning,Country Sourdough,Bread,16,1.6666666666666667,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,1.0916846330320142,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,18,17,17,0,1,0,1,18,19.0,19.0,20.571428571428573,19.1,17.815019751309404,Bread|morning,0.0,43.35714795014881
2026-05-01,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,1.1253613898078054,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0,3,2.0,0.0,2.0,1.0666666666666669,1.0147305009808323,Dessert|evening,0.25494421555118296,2.2456631504362443
2026-05-01,fruit_tart,midday,Fruit Tart,Dessert,0,5.5,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,0.9648541454660732,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,4.0,6.0,2.4285714285714284,3.466666666666667,1.9278955572963734,Dessert|midday,0.21659318386300264,2.3708799948031314
2026-05-01,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,1.1275589259048715,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,3.0,2.2857142857142856,2.533333333333333,0.6283649650076182,Dessert|morning,0.0,0.9731096462737457
2026-05-01,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,1.0557683897658667,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1333333333333333,0.04897704119368903,Savory|evening,0.0,0.12614510837753096
2026-05-01,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,6,5.5,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,1.058894742677433,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,6,5,5,0,1,0,1,6,8.0,25.0,9.0,9.433333333333334,12.619208187671287,Savory|midday,6.433717776355326,19.448575374414204
2026-05-01,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,7,4.666666666666667,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,1.043231915440861,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,7,7,7,0,0,0,0,7,9.0,10.0,3.857142857142857,3.9,3.1459363672606986,Savory|morning,0.0,6.9770405154186905
2026-05-01,pain_au_chocolat,evening,Pain au Chocolat,Pastry,10,1.3,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,0.9614765195195526,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,8,8,8,0,0,0,0,8,0.0,2.0,1.4285714285714286,2.033333333333333,0.871181037434466,Pastry|evening,0.0,3.6148951424165947
2026-05-01,pain_au_chocolat,midday,Pain au Chocolat,Pastry,5,1.3,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,0.9177342759582636,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,4,4,4,0,0,0,0,4,3.0,3.0,3.4285714285714284,2.7333333333333334,1.6161816539594664,Pastry|midday,0.0,4.987298821076122
2026-05-01,pain_au_chocolat,morning,Pain au Chocolat,Pastry,21,1.3,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,1.0182906844787936,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,22,17,17,0,5,0,1,22,19.0,29.0,27.714285714285715,27.4,18.05496695551751,Pastry|morning,8.108615861042368,27.21842872907181
2026-05-01,traditional_baguette,evening,Traditional Baguette,Bread,40,1.288888888888889,bangsar_street,Bangsar Street,street_cafe,0.92,0.9,1.002523778409656,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,33,35,33,2,0,1,0,33,29.0,41.0,26.0,21.83333333333333,25.695851690364535,Bread|evening,14.685509351923892,37.91449190671666
2026-05-01,traditional_baguette,midday,Traditional Baguette,Bread,63,1.2361702127659575,bangsar_street,Bangsar Street,street_cafe,0.92,1.0,0.948438730280239,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,55,56,55,1,0,1,0,55,42.0,85.0,69.42857142857143,60.833333333333336,51.39492851208514,Bread|midday,35.972470257807814,70.5089164190623
2026-05-01,traditional_baguette,morning,Traditional Baguette,Bread,75,1.2341463414634146,bangsar_street,Bangsar Street,street_cafe,0.92,1.1,1.0784949563443214,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,82,87,82,5,0,1,0,82,68.0,111.0,87.0,89.33333333333333,60.47055441144594,Bread|morning,41.56846879409705,86.01268261028534
2026-05-01,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9699683946463816,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|evening,0.0,1.2309326506841016
2026-05-01,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0212339236511685,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|midday,0.0,0.44298443873544757
2026-05-01,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0103233862869787,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|morning,0.0,0.344744682494817
2026-05-01,brioche,evening,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9961826385463656,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.5714285714285714,0.3666666666666666,0.20642944968918225,Pastry|evening,0.0,2.950143554671311
2026-05-01,brioche,midday,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9301952712734748,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,1.0,0.0,0.2857142857142857,0.3333333333333333,0.5697449467282014,Pastry|midday,0.0,3.940862113844857
2026-05-01,brioche,morning,Brioche,Pastry,2,6.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.8608810218240072,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0,2,0.0,0.0,2.0,1.5,0.4142642170808859,Pastry|morning,0.0,9.577725990635184
2026-05-01,brownie,evening,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0062369117968033,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|evening,0.0,1.2309326506841016
2026-05-01,brownie,midday,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0604657203350698,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|midday,0.0,0.44298443873544757
2026-05-01,brownie,morning,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9779001291828804,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|morning,0.0,0.344744682494817
2026-05-01,butter_croissant,evening,Butter Croissant,Pastry,3,1.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.1170538800166798,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,4,5,4,1,0,1,0,4,2.0,6.0,3.2857142857142856,3.1333333333333333,5.224446020467388,Pastry|evening,3.7485218879026143,7.968160125449517
2026-05-01,butter_croissant,midday,Butter Croissant,Pastry,5,1.2,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9637158738155508,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,6,6,6,0,0,0,0,6,5.0,12.0,6.571428571428571,5.0,2.0421129698802325,Pastry|midday,0.0,5.413230136996888
2026-05-01,butter_croissant,morning,Butter Croissant,Pastry,20,1.2363636363636363,klcc_mall,KLCC Mall,mall,1.18,1.1,0.999345935446134,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,26,25,25,0,1,0,1,26,36.0,48.0,43.142857142857146,43.3,24.24520186148547,Pastry|morning,14.298850767010327,33.408663635039765
2026-05-01,cake_slice,evening,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0568920125547618,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|evening,0.0,1.2309326506841016
2026-05-01,cake_slice,midday,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1165816690622847,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|midday,0.0,0.44298443873544757
2026-05-01,cake_slice,morning,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.1,1.2074838401655446,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|morning,0.0,0.344744682494817
2026-05-01,chocolate_cookie,evening,Chocolate Cookie,Dessert,5,1.15,klcc_mall,KLCC Mall,mall,1.18,0.9,1.077591815492433,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,6,5,5,0,1,0,1,6,0.0,2.0,1.2857142857142858,1.4666666666666666,4.821580287958897,Dessert|evening,4.061794002529247,6.052512937414309
2026-05-01,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1031065913848792,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,8.0,0.1428571428571428,1.6,1.5426937282338966,Dessert|midday,0.0,1.9856781657406548
2026-05-01,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.15,klcc_mall,KLCC Mall,mall,1.18,1.1,1.072306055088761,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0,3,1.0,0.0,2.571428571428572,1.8333333333333333,1.0774543745833918,Dessert|morning,0.0,1.4221990558495192
2026-05-01,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,0.9,0.980190957350046,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,3.0,2.0,0.8571428571428571,0.8333333333333334,0.15156294753186028,Pastry|evening,0.0,2.895277052513989
2026-05-01,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.0,0.95645425661818,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,7.0,2.571428571428572,3.1333333333333333,1.2917405677184404,Pastry|midday,0.0,4.662857734835096
2026-05-01,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.8315568577432813,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,3.0,1.0,2.2857142857142856,2.1666666666666665,0.8149310340291898,Pastry|morning,0.0,9.978392807583488
2026-05-01,country_sourdough,evening,Country Sourdough,Bread,11,2.27,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9468529456341604,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,11,11,11,0,0,0,0,11,5.0,9.0,5.0,5.066666666666666,4.467881228638892,Bread|evening,0.0,16.68652144499102
2026-05-01,country_sourdough,midday,Country Sourdough,Bread,8,1.7625000000000002,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9982633232089838,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,9,7,7,0,2,0,1,9,6.0,15.0,14.857142857142858,11.433333333333334,9.644179551099574,Bread|midday,0.0,28.75816745807674
2026-05-01,country_sourdough,morning,Country Sourdough,Bread,16,1.6666666666666667,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0265357262971675,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,21,22,21,1,0,1,0,21,21.0,27.0,24.857142857142858,24.933333333333334,20.83636111075925,Bread|morning,1.934275493410361,46.37848930959865
2026-05-01,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0116905312765558,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0,3,2.0,0.0,2.2857142857142856,1.2,0.9828629857487116,Dessert|evening,0.22307670031906224,2.2137956352041237
2026-05-01,fruit_tart,midday,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0538183502798195,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,6.0,6.0,3.0,4.266666666666667,1.9259660631201696,Dessert|midday,0.21466368968679883,2.368950500626928
2026-05-01,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9011403217147238,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,4.0,3.0,3.2,0.7116358699401396,Dessert|morning,0.0,1.0563805512062672
2026-05-01,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9197048477093512,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1333333333333333,0.05307009535081227,Savory|evening,0.0,0.1302381625346542
2026-05-01,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,6,5.5,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0130977804046415,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,7,6,6,0,1,0,1,7,11.0,27.0,12.142857142857142,12.033333333333331,14.982992639120742,Savory|midday,8.797502227804781,21.81235982586366
2026-05-01,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,7,4.666666666666667,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0199336401030543,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,9,9,9,0,0,0,0,9,12.0,12.0,5.142857142857143,4.866666666666666,3.8188150732472748,Savory|morning,0.0,7.649919221405266
2026-05-01,pain_au_chocolat,evening,Pain au Chocolat,Pastry,10,1.3,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9742501831848044,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,10,8,8,0,2,0,1,10,0.0,3.0,2.0,2.7,5.372743090955946,Pastry|evening,3.896818958391172,8.116457195938075
2026-05-01,pain_au_chocolat,midday,Pain au Chocolat,Pastry,5,1.3,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0252465003357891,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,6,6,6,0,0,0,0,6,4.0,5.0,4.0,3.433333333333333,1.8630888232628326,Pastry|midday,0.0,5.234205990379488
2026-05-01,pain_au_chocolat,morning,Pain au Chocolat,Pastry,21,1.3,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0640334686332171,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,29,26,26,0,3,0,1,29,24.0,41.0,32.142857142857146,33.3,19.37863129148133,Pastry|morning,9.432280197006188,28.54209306503563
2026-05-01,traditional_baguette,evening,Traditional Baguette,Bread,40,1.288888888888889,klcc_mall,KLCC Mall,mall,1.18,0.9,1.1297539302364186,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,48,50,48,2,0,1,0,48,38.0,46.0,34.285714285714285,28.2,34.87180444520274,Bread|evening,23.861462106762097,47.09044466155487
2026-05-01,traditional_baguette,midday,Traditional Baguette,Bread,63,1.2361702127659575,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1377261533837533,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,85,72,72,0,13,0,1,85,51.0,115.0,86.14285714285714,81.13333333333334,56.267677539800616,Bread|midday,40.845219285523285,75.38166544677779
2026-05-01,traditional_baguette,morning,Traditional Baguette,Bread,75,1.2341463414634146,klcc_mall,KLCC Mall,mall,1.18,1.1,1.002659721307573,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,98,93,93,0,5,0,1,98,72.0,142.0,113.42857142857144,121.63333333333334,62.60773832669388,Bread|morning,43.70565270934499,88.14986652553328
2026-05-01,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0700189908433717,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|evening,0.0,1.2309326506841016
2026-05-01,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0473485855783964,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|midday,0.0,0.44298443873544757
2026-05-01,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0458086849738593,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.2286894111517976e-09,Dessert|morning,0.0,0.344744682494817
2026-05-01,brioche,evening,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0905395848484796,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.5714285714285714,0.3666666666666666,0.20807318107098094,Pastry|evening,0.0,2.9517872860531096
2026-05-01,brioche,midday,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.912253225112752,4,0,5,18,121,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0,0,1.0,0.0,0.2857142857142857,0.3333333333333333,0.57010307580377,Pastry|midday,0.0,3.9412202429204255
